timestamp	open	high	low	close	volume	oi
2025-12-29T15:29:00+05:30	1546.6	1546.8	1545.1	1546.7	10782	0
2025-12-29T15:28:00+05:30	1546.5	1546.9	1546.0	1546.6	16922	0
2025-12-29T15:27:00+05:30	1546.7	1546.9	1546.5	1546.5	19309	0
2025-12-29T15:26:00+05:30	1546.8	1546.9	1546.7	1546.7	14485	0
2025-12-29T15:25:00+05:30	1546.4	1547.2	1546.3	1547.0	38196	0
2025-12-29T15:24:00+05:30	1546.0	1546.4	1546.0	1546.4	20726	0
2025-12-29T15:23:00+05:30	1545.7	1546.1	1545.7	1546.0	15366	0
2025-12-29T15:22:00+05:30	1545.3	1545.9	1545.3	1545.8	14931	0
2025-12-29T15:21:00+05:30	1545.1	1545.6	1545.1	1545.4	14338	0
2025-12-29T15:20:00+05:30	1544.0	1545.2	1543.8	1545.1	35603	0
2025-12-29T15:19:00+05:30	1543.9	1544.4	1543.6	1544.1	35321	0
2025-12-29T15:18:00+05:30	1543.9	1544.0	1543.6	1543.8	29713	0
2025-12-29T15:17:00+05:30	1543.9	1544.7	1543.6	1543.9	39234	0
2025-12-29T15:16:00+05:30	1543.9	1544.0	1543.6	1544.0	41268	0
2025-12-29T15:15:00+05:30	1544.7	1544.8	1543.9	1543.9	67483	0
2025-12-29T15:14:00+05:30	1544.8	1545.0	1544.7	1544.8	17097	0
2025-12-29T15:13:00+05:30	1544.9	1545.1	1544.8	1544.8	17609	0
2025-12-29T15:12:00+05:30	1545.4	1545.4	1544.8	1545.0	24792	0
2025-12-29T15:11:00+05:30	1545.6	1546.1	1545.0	1545.4	26713	0
2025-12-29T15:10:00+05:30	1545.4	1545.9	1544.7	1545.9	56212	0
2025-12-29T15:09:00+05:30	1545.9	1546.0	1545.1	1545.5	33593	0
2025-12-29T15:08:00+05:30	1546.5	1546.7	1545.8	1546.0	89546	0
2025-12-29T15:07:00+05:30	1547.0	1547.6	1546.5	1546.5	107207	0
2025-12-29T15:06:00+05:30	1547.6	1547.6	1546.3	1547.0	80006	0
2025-12-29T15:05:00+05:30	1545.2	1547.8	1545.0	1547.6	66283	0
2025-12-29T15:04:00+05:30	1545.0	1545.4	1544.7	1545.3	51834	0
2025-12-29T15:03:00+05:30	1544.9	1545.3	1544.8	1545.1	46746	0
2025-12-29T15:02:00+05:30	1545.0	1545.1	1544.4	1544.9	77604	0
2025-12-29T15:01:00+05:30	1545.6	1545.7	1544.7	1545.0	162320	0
2025-12-29T15:00:00+05:30	1545.5	1546.3	1545.5	1545.6	83563	0
2025-12-29T14:59:00+05:30	1546.3	1547.2	1545.5	1545.5	33952	0
2025-12-29T14:58:00+05:30	1546.8	1547.5	1546.2	1546.3	58995	0
2025-12-29T14:57:00+05:30	1546.5	1547.0	1546.4	1546.8	65676	0
2025-12-29T14:56:00+05:30	1545.3	1546.5	1545.3	1546.4	65307	0
2025-12-29T14:55:00+05:30	1546.1	1546.2	1545.0	1545.2	58546	0
2025-12-29T14:54:00+05:30	1546.9	1546.9	1546.0	1546.0	25299	0
2025-12-29T14:53:00+05:30	1546.2	1546.9	1546.1	1546.9	13611	0
2025-12-29T14:52:00+05:30	1546.3	1546.4	1546.1	1546.2	7684	0
2025-12-29T14:51:00+05:30	1546.1	1546.3	1545.6	1546.3	16740	0
2025-12-29T14:50:00+05:30	1546.2	1546.3	1545.7	1546.0	16139	0
2025-12-29T14:49:00+05:30	1545.5	1546.3	1545.0	1546.0	22671	0
2025-12-29T14:48:00+05:30	1544.9	1545.9	1544.8	1545.5	28084	0
2025-12-29T14:47:00+05:30	1544.1	1544.7	1543.6	1544.7	15819	0
2025-12-29T14:46:00+05:30	1544.2	1544.2	1544.0	1544.1	6669	0
2025-12-29T14:45:00+05:30	1544.3	1544.3	1544.0	1544.2	6723	0
2025-12-29T14:44:00+05:30	1544.5	1544.5	1544.2	1544.3	6627	0
2025-12-29T14:43:00+05:30	1544.4	1545.0	1544.3	1544.5	14300	0
2025-12-29T14:42:00+05:30	1544.7	1544.7	1544.3	1544.4	8949	0
