timestamp	open	high	low	close	volume	oi
2025-07-02T15:29:00+05:30	1517.1	1518.5	1516.5	1517.1	10767	0
2025-07-02T15:28:00+05:30	1519.3	1519.4	1516.5	1518.1	22321	0
2025-07-02T15:27:00+05:30	1519.0	1519.5	1518.0	1519.4	27944	0
2025-07-02T15:26:00+05:30	1518.7	1519.0	1518.4	1519.0	27575	0
2025-07-02T15:25:00+05:30	1519.1	1519.6	1518.5	1518.8	36945	0
2025-07-02T15:24:00+05:30	1518.9	1519.1	1518.7	1519.0	42305	0
2025-07-02T15:23:00+05:30	1518.9	1519.0	1518.8	1518.8	31426	0
2025-07-02T15:22:00+05:30	1518.7	1519.0	1518.6	1518.9	24440	0
2025-07-02T15:21:00+05:30	1518.4	1519.3	1518.3	1518.7	49084	0
2025-07-02T15:20:00+05:30	1518.2	1518.8	1518.1	1518.3	42655	0
2025-07-02T15:19:00+05:30	1516.5	1518.4	1516.4	1518.3	60415	0
2025-07-02T15:18:00+05:30	1516.5	1516.5	1516.4	1516.5	29202	0
2025-07-02T15:17:00+05:30	1517.1	1517.3	1516.3	1516.5	46601	0
2025-07-02T15:16:00+05:30	1516.7	1517.1	1515.8	1517.1	84885	0
2025-07-02T15:15:00+05:30	1518.2	1518.7	1516.7	1516.7	54564	0
2025-07-02T15:14:00+05:30	1519.4	1519.4	1518.1	1518.2	49732	0
2025-07-02T15:13:00+05:30	1519.1	1519.4	1519.0	1519.3	31134	0
2025-07-02T15:12:00+05:30	1519.7	1519.7	1518.9	1519.1	48535	0
2025-07-02T15:11:00+05:30	1519.7	1519.8	1519.4	1519.7	38125	0
2025-07-02T15:10:00+05:30	1520.1	1520.2	1518.9	1519.8	53280	0
2025-07-02T15:09:00+05:30	1520.3	1520.5	1520.0	1520.1	34574	0
2025-07-02T15:08:00+05:30	1520.4	1520.4	1519.4	1520.3	65366	0
2025-07-02T15:07:00+05:30	1520.5	1520.5	1520.1	1520.3	44328	0
2025-07-02T15:06:00+05:30	1520.6	1521.2	1519.7	1520.5	166506	0
2025-07-02T15:05:00+05:30	1519.0	1520.7	1519.0	1520.6	69146	0
2025-07-02T15:04:00+05:30	1518.8	1519.1	1518.6	1519.1	29787	0
2025-07-02T15:03:00+05:30	1518.0	1518.8	1517.6	1518.7	36036	0
2025-07-02T15:02:00+05:30	1517.6	1518.0	1517.5	1517.5	35528	0
2025-07-02T15:01:00+05:30	1517.9	1518.3	1517.1	1517.5	29202	0
2025-07-02T15:00:00+05:30	1517.1	1519.2	1517.0	1517.6	86415	0
2025-07-02T14:59:00+05:30	1514.8	1517.3	1514.6	1517.1	100772	0
2025-07-02T14:58:00+05:30	1513.9	1515.3	1513.9	1514.8	20919	0
2025-07-02T14:57:00+05:30	1514.3	1514.3	1513.0	1513.9	19676	0
2025-07-02T14:56:00+05:30	1514.0	1514.3	1513.6	1514.3	7313	0
2025-07-02T14:55:00+05:30	1514.2	1514.3	1513.3	1514.0	11040	0
2025-07-02T14:54:00+05:30	1514.3	1514.5	1513.7	1513.7	7014	0
2025-07-02T14:53:00+05:30	1514.1	1514.5	1513.6	1514.3	5295	0
2025-07-02T14:52:00+05:30	1513.3	1514.3	1512.7	1514.1	40431	0
2025-07-02T14:51:00+05:30	1512.5	1514.0	1511.8	1513.5	66291	0
2025-07-02T14:50:00+05:30	1515.0	1515.0	1512.4	1512.7	20948	0
2025-07-02T14:49:00+05:30	1516.2	1516.7	1514.5	1515.0	39255	0
2025-07-02T14:48:00+05:30	1516.1	1516.5	1515.9	1516.5	11202	0
2025-07-02T14:47:00+05:30	1515.0	1516.4	1514.7	1516.0	27772	0
2025-07-02T14:46:00+05:30	1514.5	1515.0	1513.9	1515.0	42251	0
2025-07-02T14:45:00+05:30	1514.9	1514.9	1513.9	1514.5	8928	0
2025-07-02T14:44:00+05:30	1513.0	1515.0	1513.0	1514.9	33949	0
2025-07-02T14:43:00+05:30	1512.2	1513.0	1511.8	1513.0	11728	0
2025-07-02T14:42:00+05:30	1511.5	1512.2	1510.5	1512.1	22729	0
2025-07-02T14:41:00+05:30	1512.7	1513.4	1511.3	1512.1	37738	0
2025-07-02T14:40:00+05:30	1512.5	1513.2	1512.1	1512.8	22459	0
